rmaBilling,Qdesign (6.00),M0,M020A.PRE,M020A,SMALL-MEDIUM,2,783,667,116,0.78,1
rmaBilling,Qdesign (6.00),M0,M020B.PRE,M020B,SMALL,1,174,143,31,0.30,1
rmaBilling,Qdesign (6.00),M0,M020C.PRE,M020C,SMALL,1,129,102,27,0.30,1
rmaBilling,Qdesign (6.00),M0,M021.PRE,M021,SMALL,1,172,126,46,0.30,1
rmaBilling,Qdesign (6.00),M0,M027.PRE,M027,SMALL,1,393,250,143,0.39,1
rmaBilling,Qdesign (6.00),M0,M028.PRE,M028,SMALL-MEDIUM,2,809,448,361,0.81,1
rmaBilling,Qdesign (6.00),M0,M029.PRE,M029,SMALL,1,182,145,37,0.30,1
rmaBilling,Qdesign (6.00),M0,M040_DTL.PRE,M040_DTL,SMALL,1,304,217,87,0.30,1
rmaBilling,Qdesign (6.00),M0,M074.PRE,M074,SMALL,1,273,214,59,0.30,1
rmaBilling,Qdesign (6.00),M0,M074A.PRE,M074A,SMALL,1,221,188,33,0.30,1
rmaBilling,Qdesign (6.00),M0,M075.PRE,M075,SMALL,1,339,297,42,0.34,1
rmaBilling,Qdesign (6.00),M0,M083.PRE,M083,SMALL,1,133,107,26,0.30,1
rmaBilling,Qdesign (6.00),M0,M088.PRE,M088,SMALL-MEDIUM,2,650,501,149,0.65,1
rmaBilling,Qdesign (6.00),M0,M088_1.PRE,M088_1,SMALL,1,56,42,14,0.30,1
rmaBilling,Qdesign (6.00),M0,M088_1A.PRE,M088_1A,SMALL-MEDIUM,2,634,516,118,0.63,1
rmaBilling,Qdesign (6.00),M0,M090.PRE,M090,SMALL-MEDIUM,2,893,532,361,0.89,1
rmaBilling,Qdesign (6.00),M0,M090A.PRE,M090A,SMALL,1,372,316,56,0.37,1
rmaBilling,Qdesign (6.00),M0,M090F.PRE,M090F,SMALL,1,209,172,37,0.30,1
rmaBilling,Qdesign (6.00),M0,M090G.PRE,M090G,SMALL,1,252,205,47,0.30,1
rmaBilling,Qdesign (6.00),M0,M091.PRE,M091,SMALL,1,162,110,52,0.30,1
rmaBilling,Qdesign (6.00),M0,M092.PRE,M092,SMALL,1,141,101,40,0.30,1
rmaBilling,Qdesign (6.00),M0,M093.PRE,M093,SMALL,1,218,168,50,0.30,1
rmaBilling,Qdesign (6.00),M0,M096.PRE,M096,SMALL,1,89,75,14,0.30,1
rmaBilling,Qdesign (6.00),M0,M098.PRE,M098,SMALL,1,100,82,18,0.30,1
rmaBilling,Qdesign (6.00),M1,M101.PRE,M101,SMALL,1,358,303,55,0.36,1
rmaBilling,Qdesign (6.00),M1,M102.PRE,M102,SMALL,1,252,205,47,0.30,1
rmaBilling,Qdesign (6.00),M1,M113.PRE,M113,SMALL,1,194,163,31,0.30,1
rmaBilling,Qdesign (6.00),M1,M115.PRE,M115,SMALL,1,112,89,23,0.30,1
rmaBilling,Qdesign (6.00),M1,M123.PRE,M123,SMALL,1,145,130,15,0.30,1
rmaBilling,Qdesign (6.00),M1,M190A.PRE,M190A,SMALL,1,101,62,39,0.30,1
rmaBilling,Qdesign (6.00),M1,M190B.PRE,M190B,SMALL,1,227,175,52,0.30,1
rmaBilling,Qdesign (6.00),M1,M191.PRE,M191,SMALL,1,338,204,134,0.34,1
rmaBilling,Qdesign (6.00),M1,M199.PRE,M199,SMALL,1,143,107,36,0.30,1
rmaBilling,Qdesign (6.00),M2,M200.PRE,M200,SMALL,1,359,326,33,0.36,1
rmaBilling,Qdesign (6.00),M2,M201.PRE,M201,SMALL,1,198,169,29,0.30,1
rmaBilling,Qdesign (6.00),M9,M902.PRE,M902,SMALL,1,90,75,15,0.30,1
rmaBilling,Qdesign (6.00),M9,M920.PRE,M920,SMALL,1,206,146,60,0.30,1
rmaBilling,Qdesign (6.00),M9,M923.PRE,M923,SMALL,1,185,136,49,0.30,1
rmaBilling,Qdesign (6.00),M9,M940.PRE,M940,SMALL,1,160,127,33,0.30,1
rmaBilling,Qdesign (6.00),OH,OHIP_RUN_DATES.PRE,OHIP_RUN_DATES,SMALL,1,90,76,14,0.30,1
rmaBilling,Qdesign (6.00),SY,SY030.PRE,SY030,SMALL,1,161,124,37,0.30,1
rmaBilling,Qdesign (6.00),SY,SY033.PRE,SY033,SMALL,1,128,91,37,0.30,1
->rmaBilling,Qdesign (6.00),DE,UTL1000.PRE,DEF_BATCTRL_BATCH_STATUS,SMALL,1,36,0,36,0.30,1
rmaBilling,Qdesign (6.00),UT,UTL1000.PRE,UTL1000,SMALL-MEDIUM,2,956,706,250,0.96,1
rmaBilling,Qdesign (6.00),UT,UTL1001.PRE,UTL1001,MEDIUM,3,1040,495,545,1.04,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_TEMP_FIELDS,SMALL,1,33,0,33,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_SET_OLD_PAT_VALUES,SMALL,1,34,1,33,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_EDIT_CLMHDR_PAT_OHIP_ID_OR_CHART,SMALL,1,16,2,14,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_PROCESS_CLMHDR_PAT_OHIP_ID_OR_CHART,SMALL,1,76,4,72,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_POSTFIND,SMALL,1,6,1,5,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_PREUPDATE,SMALL,1,66,0,66,0.30,1
->rmaBilling,Qdesign (6.00),F0,UTL1002.PRE,F086_UPDATE,SMALL,1,27,4,23,0.30,1
rmaBilling,Qdesign (6.00),UT,UTL1002.PRE,UTL1002,SMALL,1,382,298,84,0.38,1
